Id,MSSubClass,MSZoning,LotFrontage,LotArea,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemod/Add,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BedroomAbvGr,TotRmsAbvGrd,MoSold,YrSold,SaleType,SalePrice,totalSF,psf
2250,20,Residential(LD),71,9187,Mitchell,Single-family Detached,1Story,6,5,1983,1983,1084.0,1080,0,1080,3,5,6,2007,WD ,134000,2164.0,61
502,60,Residential(LD),90,9900,Northridge,Single-family Detached,2Story,7,5,1993,1993,1347.0,1372,1274,2646,4,9,4,2009,WD ,260000,3993.0,65
2166,60,Residential(LD),64,8333,College Creek,Single-family Detached,2Story,7,5,2006,2006,738.0,738,753,1491,3,7,5,2007,WD ,168675,2229.0,75
1622,80,Residential(LD),66,10147,Gilbert,Single-family Detached,SLvl,6,5,1994,1994,392.0,924,770,1694,3,7,3,2007,WD ,160000,2086.0,76
1299,50,Residential(MD),44,5914,Old Town,Single-family Detached,1.5Fin,5,9,1890,1996,684.0,684,396,1080,3,5,9,2008,WD ,95000,1764.0,53
832,60,Residential(LD),79,11646,College Creek,Single-family Detached,2Story,6,5,2005,2006,704.0,704,718,1422,3,7,7,2009,WD ,173000,2126.0,81
2470,20,Floating Village,60,7200,Somerset,Single-family Detached,1Story,7,5,2006,2006,1293.0,1301,0,1301,2,5,8,2006,New,187750,2594.0,72
1017,60,Residential(LD),46,20544,Northwest Ames,Single-family Detached,2Story,7,6,1986,1991,791.0,1236,857,2093,3,7,11,2008,WD ,215000,2884.0,74
1384,20,Residential(LD),68,9981,Sawyer,Single-family Detached,1Story,5,5,1967,1967,1073.0,1073,0,1073,3,6,3,2008,WD ,120000,2146.0,55
1790,20,Residential(LD),70,8251,Somerset,Single-family Detached,1Story,7,5,2005,2006,1494.0,1506,0,1506,3,7,4,2007,WD ,249000,3000.0,83
2530,20,Residential(LD),78,10140,Northwest Ames,Single-family Detached,1Story,7,6,1967,1967,1334.0,1334,0,1334,3,7,4,2006,WD ,164500,2668.0,61
2893,120,Residential(MD),68,8239,,Townhouse End Unit,1Story,7,5,1986,1986,0.0,1295,0,1295,2,5,11,2006,WD ,230000,1295.0,177
2027,70,Residential(MD),53,5700,Old Town,Single-family Detached,2Story,7,6,1929,1990,672.0,672,672,1344,3,6,9,2007,WD ,140000,2016.0,69
683,20,Residential(LD),60,7200,North Ames,Single-family Detached,1Story,5,7,1952,1952,732.0,732,0,732,2,4,9,2009,WD ,118900,1464.0,81
823,20,Residential(LD),71,9178,College Creek,Single-family Detached,1Story,8,5,2008,2008,1468.0,1468,0,1468,3,6,6,2009,WD ,239900,2936.0,81
2374,120,Residential(LD),53,4043,Northpark Villa,Townhouse End Unit,1Story,6,5,1975,1975,1069.0,1069,0,1069,2,4,7,2006,WD ,146300,2138.0,68
1594,120,Residential(MD),55,4224,Meadow Village,Townhouse End Unit,1Story,5,6,1975,1975,1040.0,1040,0,1040,3,6,6,2008,WD ,124000,2080.0,59
2049,190,Residential(LD),75,11235,Sawyer,Two-family_Conversion,SFoyer,5,5,1963,1963,925.0,999,0,999,3,6,3,2007,WD ,130000,1924.0,67
1813,20,Residential(LD),65,8450,Sawyer West,Single-family Detached,1Story,7,5,2000,2001,1349.0,1349,0,1349,3,6,12,2007,WD ,179000,2698.0,66
365,20,Residential(LD),99,11851,Gilbert,Single-family Detached,1Story,7,5,1990,1990,1424.0,1442,0,1442,3,5,5,2009,WD ,180500,2866.0,62
176,30,Residential(MD),47,4608,Old Town,Single-family Detached,1Story,4,6,1945,1950,747.0,747,0,747,2,4,6,2010,WD ,80000,1494.0,53
510,20,Residential(LD),78,9262,Somerset,Single-family Detached,1Story,8,5,2008,2009,1573.0,1578,0,1578,3,7,5,2009,New,287090,3151.0,91
1326,20,Residential(MD),70,12702,Old Town,Single-family Detached,1Story,5,5,1956,1956,0.0,882,0,882,2,4,12,2008,WD ,97000,882.0,109
2423,120,Residential(LD),59,2938,Bloomington Heights,Townhouse End Unit,1Story,7,5,2002,2002,1368.0,1511,0,1511,2,5,5,2006,WD ,246990,2879.0,85
1631,20,Residential(LD),160,18160,Gilbert,Single-family Detached,1Story,6,6,1964,1964,1302.0,1128,0,1128,3,6,3,2007,WD ,154204,2430.0,63
1263,20,Residential(LD),76,11355,North Ames,Single-family Detached,1Story,7,7,1958,2001,1312.0,1312,0,1312,3,6,4,2008,WD ,186000,2624.0,70
1046,160,Residential(MD),21,1680,Briardale,Townhouse Inside Unit,2Story,5,5,1972,1972,630.0,630,672,1302,3,6,12,2008,WD ,111750,1932.0,57
47,20,Residential(LD),110,14300,Northridge Heights,Single-family Detached,1Story,9,5,2003,2004,2846.0,2696,0,2696,3,10,6,2010,WD ,500000,5542.0,90
1424,60,Residential(LD),65,10616,College Creek,Single-family Detached,2Story,7,5,2007,2007,628.0,628,728,1356,3,6,3,2008,New,177439,1984.0,89
429,60,Residential(LD),96,11308,Northridge Heights,Single-family Detached,2Story,9,5,2008,2008,1104.0,1130,1054,2184,3,10,7,2009,WD ,335000,3288.0,101
1031,60,Residential(LD),80,10480,Northwest Ames,Single-family Detached,2Story,7,6,1976,1976,803.0,1098,866,1964,4,8,9,2008,WD ,205000,2767.0,74
1635,120,Residential(LD),35,5118,Stone Brook,Townhouse End Unit,1Story,8,5,1990,1990,1312.0,1321,0,1321,1,4,8,2007,WD ,212000,2633.0,80
309,120,Residential(MD),44,3811,Crawford,Townhouse End Unit,1Story,8,5,2004,2005,1594.0,1646,0,1646,2,5,5,2010,WD ,246000,3240.0,75
1020,20,Residential(LD),73,10825,Northwest Ames,Single-family Detached,1Story,7,7,1983,1983,1260.0,1260,0,1260,3,6,7,2008,WD ,181900,2520.0,72
178,50,Residential(MD),50,5500,Old Town,Single-family Detached,1.5Fin,5,7,1929,2001,926.0,926,0,1316,3,6,4,2010,WD ,130000,2242.0,57
1975,70,Residential(MD),60,9600,Old Town,Single-family Detached,2Story,5,7,1910,2002,264.0,768,664,1432,2,7,5,2007,WD ,132000,1696.0,77
2096,60,Residential(LD),75,9317,Sawyer West,Single-family Detached,2Story,7,5,1994,2001,779.0,1029,929,1958,3,7,7,2007,CWD,220000,2737.0,80
865,20,Residential(LD),82,11838,College Creek,Single-family Detached,1Story,8,5,2001,2001,1753.0,1788,0,1788,3,7,6,2009,WD ,236500,3541.0,66
385,60,Floating Village,75,8004,Somerset,Single-family Detached,2Story,8,5,2009,2009,832.0,832,1103,1935,3,8,12,2009,New,263435,2767.0,95
1362,50,Residential(MD),60,6876,Iowa DOT and Rail Road,Single-family Detached,1.5Fin,6,6,1938,1958,1272.0,1272,0,1969,4,9,11,2008,COD,141000,3241.0,43
1091,60,Residential(LD),62,8396,Gilbert,Single-family Detached,2Story,7,5,2003,2003,847.0,847,1139,1986,4,9,5,2008,WD ,213000,2833.0,75
317,20,Residential(LD),73,9803,Timberland,Single-family Detached,1Story,7,5,2009,2010,1214.0,1214,0,1214,2,6,1,2010,New,179781,2428.0,74
1076,120,Residential(LD),48,6240,Northridge Heights,Townhouse End Unit,1Story,8,5,2006,2007,1342.0,1342,0,1342,2,6,6,2008,WD ,234250,2684.0,87
1573,20,Residential(LD),106,15498,Timberland,Single-family Detached,1Story,8,6,1976,1976,1565.0,2898,0,2898,2,10,5,2008,COD,287000,4463.0,64
485,60,Residential(LD),72,12891,Gilbert,Single-family Detached,2Story,8,5,2002,2002,870.0,878,1126,2004,4,8,7,2009,WD ,257500,2874.0,89
2021,30,Residential(MD),60,6180,Brookside,Single-family Detached,1Story,6,5,1926,1950,960.0,986,0,986,2,5,5,2007,WD ,102000,1946.0,52
2032,45,Residential(MD),57,7449,Iowa DOT and Rail Road,Single-family Detached,1.5Unf,7,7,1930,1950,637.0,1108,0,1108,3,6,6,2007,WD ,139400,1745.0,79
2604,50,Residential(LD),60,10410,Old Town,Single-family Detached,1.5Fin,3,4,1915,1950,672.0,694,520,1214,3,6,1,2006,WD ,105000,1886.0,55
1615,20,Residential(LD),95,15865,North Ames,Single-family Detached,1Story,8,6,1970,1970,2217.0,2217,0,2217,4,8,10,2007,WD ,268000,4434.0,60
2736,80,Residential(LD),96,19690,Edwards,Single-family Detached,SLvl,6,7,1966,1966,697.0,1575,626,2201,4,8,8,2006,WD ,274970,2898.0,94
473,120,Residential(LD),43,3182,Bloomington Heights,Townhouse End Unit,1Story,7,5,2005,2006,1220.0,1220,0,1220,2,5,8,2009,WD ,180000,2440.0,73
1316,70,Residential(MD),60,9600,Old Town,Single-family Detached,2Story,7,9,1928,2005,689.0,689,689,1378,3,7,10,2008,WD ,161000,2067.0,77
244,20,Residential(LD),60,11100,Edwards,Single-family Detached,1Story,4,7,1946,2006,0.0,930,0,930,2,6,4,2010,WD ,84900,930.0,91
152,190,Residential(LD),70,13587,North Ames,Two-family_Conversion,1Story,5,5,1958,1958,988.0,988,0,988,2,5,4,2010,WD ,119000,1976.0,60
1588,20,Residential(LD),85,11447,Timberland,Single-family Detached,1Story,8,5,2005,2006,1964.0,1964,0,1964,3,7,6,2008,WD ,370000,3928.0,94
2111,20,Residential(LD),64,7242,College Creek,Single-family Detached,1Story,7,5,2005,2006,1270.0,1270,0,1270,2,6,7,2007,WD ,175900,2540.0,69
813,90,Residential(LD),64,7018,Sawyer West,Duplex,2Story,5,5,1979,1979,0.0,1120,1120,2240,6,12,6,2009,WD ,142953,2240.0,63
1854,120,Residential(LD),50,9466,Veenker,Townhouse End Unit,1Story,8,5,1994,1995,1494.0,1494,0,1494,1,5,5,2007,WD ,279700,2988.0,93
2575,20,Residential(LD),70,8400,North Ames,Single-family Detached,1Story,5,5,1957,1957,1179.0,1364,0,1364,3,6,3,2006,WD ,132000,2543.0,51
867,60,Residential(LD),76,11050,College Creek,Single-family Detached,2Story,9,5,2000,2000,1440.0,1476,677,2153,3,8,5,2009,WD ,313000,3593.0,87
2879,50,,60,11040,Iowa DOT and Rail Road,Single-family Detached,1.5Fin,4,6,1920,1950,637.0,897,439,1336,3,7,9,2006,COD,108000,1973.0,54
1494,60,Residential(LD),60,6931,Edwards,Single-family Detached,2Story,7,5,2003,2004,746.0,760,896,1656,3,7,7,2008,WD ,165400,2402.0,68
2771,60,Residential(LD),65,12438,College Creek,Single-family Detached,2Story,6,5,1995,1995,781.0,795,704,1499,3,6,8,2006,WD ,187000,2280.0,82
496,60,Residential(LD),174,15138,Northridge,Single-family Detached,2Story,8,5,1995,1996,1462.0,1490,1304,2794,4,9,7,2009,WD ,403000,4256.0,94
1651,60,Residential(LD),73,12046,Northwest Ames,Single-family Detached,2Story,6,6,1976,1976,848.0,1118,912,2030,4,8,6,2007,WD ,195000,2878.0,67
1913,80,Residential(LD),100,9600,North Ames,Single-family Detached,SLvl,6,5,1961,1961,1218.0,1254,0,1254,3,6,5,2007,WD ,158500,2472.0,64
2790,60,Residential(LD),90,11367,College Creek,Single-family Detached,2Story,8,5,2002,2002,1065.0,1091,898,1989,3,7,11,2006,WD ,255000,3054.0,83
1541,20,Residential(LD),56,26073,Crawford,Single-family Detached,1Story,5,5,1956,1956,1898.0,1898,0,1898,3,7,4,2008,WD ,236500,3796.0,62
1684,20,Residential(LD),65,7150,North Ames,Single-family Detached,1Story,5,6,1966,1966,988.0,988,0,988,3,5,11,2007,WD ,129250,1976.0,65
301,20,Residential(LD),100,15602,Crawford,Single-family Detached,1Story,7,8,1959,1997,1501.0,1801,0,1801,1,6,3,2010,WD ,289000,3302.0,87
1569,90,Residential(LD),76,10260,Mitchell,Duplex,2Story,5,4,1976,1976,0.0,936,936,1872,4,8,11,2008,WD ,100000,1872.0,53
2153,60,Residential(LD),81,12728,College Creek,Single-family Detached,2Story,8,5,2001,2001,1531.0,1531,908,2439,4,7,1,2007,WD ,275000,3970.0,69
1467,60,Residential(LD),96,11690,College Creek,Single-family Detached,2Story,8,5,1999,2000,850.0,886,878,1764,3,7,6,2008,WD ,207000,2614.0,79
2540,20,Residential(LD),71,9230,North Ames,Single-family Detached,1Story,5,8,1965,1998,864.0,1200,0,1200,1,6,10,2006,WD ,146000,2064.0,70
2368,160,Residential(MD),21,1890,Briardale,Townhouse Inside Unit,2Story,6,7,1972,1972,494.0,494,536,1030,3,6,7,2006,WD ,116000,1524.0,76
874,60,Residential(LD),67,9375,College Creek,Single-family Detached,2Story,7,5,1997,1998,1057.0,1057,977,2034,3,8,2,2009,WD ,219500,3091.0,71
463,120,Residential(LD),48,3480,Northridge Heights,Townhouse End Unit,1Story,7,5,2003,2003,1405.0,1405,0,1405,2,6,11,2009,WD ,173000,2810.0,61
784,20,Residential(LD),86,17140,Edwards,Single-family Detached,1Story,4,6,1956,1956,1134.0,1229,0,1229,3,6,4,2009,WD ,135000,2363.0,57
2149,60,Residential(LD),70,8749,College Creek,Single-family Detached,2Story,7,5,2003,2003,979.0,992,940,1932,3,7,6,2007,WD ,213000,2911.0,73
2069,20,Residential(LD),91,11375,Sawyer,Single-family Detached,1Story,6,5,1954,1995,967.0,1299,0,1299,3,6,10,2007,WD ,150000,2266.0,66
1743,120,Residential(LD),53,3922,Bloomington Heights,Townhouse End Unit,1Story,7,5,2006,2007,1258.0,1402,0,1402,2,7,2,2007,New,194201,2660.0,73
472,120,Residential(LD),43,3182,Bloomington Heights,Townhouse End Unit,1Story,7,5,2005,2006,1346.0,1504,0,1504,1,7,5,2009,WD ,181000,2850.0,63
1921,20,Residential(LD),75,9750,North Ames,Single-family Detached,1Story,6,6,1958,1958,1442.0,1442,0,1442,4,7,4,2007,COD,157900,2884.0,54
2778,60,Residential(LD),72,13426,College Creek,Single-family Detached,2Story,7,5,1999,2000,951.0,951,828,1779,3,7,9,2006,WD ,217000,2730.0,79
526,60,Floating Village,85,10574,Somerset,Single-family Detached,2Story,8,5,2005,2006,1082.0,1082,871,1953,3,9,5,2009,WD ,252000,3035.0,83
2795,60,Residential(LD),70,8726,College Creek,Single-family Detached,2Story,7,5,2002,2002,872.0,872,1037,1909,4,8,9,2006,WD ,197000,2781.0,70
478,60,Residential(LD),62,7984,Gilbert,Single-family Detached,2Story,7,5,2004,2005,868.0,868,762,1630,3,7,9,2009,WD ,189500,2498.0,75
2841,50,Residential(LD),45,8248,Edwards,Single-family Detached,1.5Fin,5,7,1918,1950,686.0,686,564,1250,3,7,7,2006,WD ,116000,1936.0,59
119,20,Residential(LD),71,9790,Northwest Ames,Single-family Detached,1Story,6,5,1963,1963,1328.0,1328,0,1328,3,6,6,2010,WD ,143000,2656.0,53
1960,20,Residential(LD),60,7200,North Ames,Single-family Detached,1Story,5,7,1950,1950,876.0,988,0,988,3,6,5,2007,WD ,119000,1864.0,63
1277,50,Residential(LD),60,7200,North Ames,Single-family Detached,1.5Fin,6,5,1954,1954,854.0,854,424,1278,4,6,4,2008,WD ,127500,2132.0,59
2466,60,Floating Village,65,8125,Somerset,Single-family Detached,2Story,6,5,2005,2005,858.0,858,858,1716,3,7,2,2006,WD ,200825,2574.0,78
2844,30,Residential(LD),60,8088,Edwards,Single-family Detached,1Story,2,3,1922,1955,498.0,498,0,498,1,3,2,2006,ConLD,35000,996.0,35
1028,60,Residential(LD),79,12511,Northwest Ames,Single-family Detached,2Story,7,7,1978,1978,1420.0,1420,1420,2840,4,8,12,2008,WD ,292500,4260.0,68
1043,160,Residential(MD),21,1869,Briardale,Townhouse Inside Unit,2Story,6,6,1970,1970,483.0,483,504,987,2,5,9,2008,WD ,106000,1470.0,72
231,30,Residential(LD),94,9259,Sawyer,Single-family Detached,1Story,4,4,1927,1950,660.0,756,0,756,2,4,6,2010,WD ,85000,1416.0,60
461,20,Residential(LD),129,16770,Northridge Heights,Single-family Detached,1Story,8,5,2002,2003,1712.0,1712,0,1712,3,8,9,2009,WD ,286500,3424.0,83
33,120,Residential(LD),53,4043,Northpark Villa,Townhouse End Unit,1Story,6,5,1977,1977,1069.0,1069,0,1069,2,4,7,2010,WD ,127500,2138.0,59
1795,20,Floating Village,75,9000,Somerset,Single-family Detached,1Story,7,5,2006,2007,1335.0,1335,0,1335,3,6,6,2007,New,210400,2670.0,78
1073,120,Residential(LD),62,12677,Northridge Heights,Townhouse End Unit,1Story,8,5,2003,2004,1518.0,1518,0,1518,1,6,4,2008,WD ,274000,3036.0,90
1576,60,Residential(LD),107,12852,Timberland,Single-family Detached,2Story,8,5,2007,2007,920.0,920,860,1780,3,6,1,2008,New,264966,2700.0,98
2044,50,Residential(MD),60,10320,Iowa DOT and Rail Road,Single-family Detached,1.5Fin,4,1,1910,1950,771.0,866,504,1484,3,6,9,2007,COD,50000,2255.0,22
185,50,Residential(MD),60,10800,Old Town,Single-family Detached,1.5Fin,5,6,1915,1950,686.0,966,686,1652,4,7,6,2010,WD ,139000,2338.0,59
1828,60,Residential(LD),91,19522,Veenker,Single-family Detached,2Story,7,5,1990,1990,1223.0,1271,1232,2503,3,7,2,2007,WD ,300000,3726.0,80
344,80,Residential(LD),75,13860,North Ames,Single-family Detached,SLvl,8,7,1972,1995,1952.0,2000,704,2704,4,9,7,2009,WD ,345000,4656.0,74
2152,20,Residential(LD),73,11927,College Creek,Single-family Detached,1Story,8,5,1994,1995,1556.0,1592,0,1592,3,7,6,2007,WD ,228000,3148.0,72
1752,80,Residential(LD),68,11950,Gilbert,Single-family Detached,SLvl,7,5,2003,2003,384.0,754,640,1394,3,7,10,2007,WD ,165500,1778.0,93
2637,70,Residential(MD),57,9906,Old Town,Single-family Detached,2Story,4,4,1925,1950,686.0,810,518,1328,3,8,9,2006,WD ,107000,2014.0,53
1000,120,Residential(LD),41,4923,Stone Brook,Townhouse End Unit,1Story,8,5,2001,2002,1593.0,1593,0,1593,0,5,8,2008,WD ,286000,3186.0,89
727,30,,60,7879,Iowa DOT and Rail Road,Single-family Detached,1Story,4,5,1920,1950,720.0,720,0,720,2,4,11,2009,WD ,34900,1440.0,24
2612,20,Residential(LD),66,7800,North Ames,Single-family Detached,1Story,5,5,1964,1964,912.0,912,0,912,2,5,11,2006,WD ,115000,1824.0,63
2422,120,Residential(LD),59,3196,Bloomington Heights,Townhouse End Unit,1Story,8,5,2003,2003,1273.0,1456,0,1456,2,7,5,2006,WD ,215000,2729.0,78
752,70,Residential(MD),68,9928,Old Town,Single-family Detached,2Story,7,8,1915,1994,672.0,1272,672,1944,3,8,6,2009,WD ,179900,2616.0,68
15,120,Residential(LD),68,6820,Stone Brook,Townhouse End Unit,1Story,8,5,1985,1985,1488.0,1502,0,1502,1,4,6,2010,WD ,212000,2990.0,70
2319,60,Residential(LD),50,13128,Gilbert,Single-family Detached,2Story,8,5,2005,2005,1074.0,1074,990,2064,4,7,1,2006,WD ,250000,3138.0,79
2681,50,Residential(MD),52,6240,Brookside,Single-family Detached,1.5Fin,5,6,1928,1950,1042.0,1042,534,1576,3,8,8,2006,WD ,149000,2618.0,56
1006,60,Residential(LD),60,8000,Gilbert,Single-family Detached,2Story,6,5,1995,1996,773.0,773,885,1658,3,8,6,2008,WD ,188000,2431.0,77
2596,30,Residential(LD),60,10410,Old Town,Single-family Detached,1Story,3,8,1930,2001,713.0,713,0,713,2,5,10,2006,WD ,99800,1426.0,69
2002,70,Residential(MD),60,10800,Old Town,Single-family Detached,2Story,7,8,1890,1998,718.0,1576,978,2554,3,8,7,2007,WD ,159500,3272.0,48
55,80,Residential(LD),67,13300,Gilbert,Single-family Detached,SLvl,7,5,2004,2004,384.0,744,630,1374,3,7,6,2010,WD ,184500,1758.0,104
2104,60,Residential(LD),69,9588,College Creek,Single-family Detached,2Story,8,5,2007,2007,1482.0,1482,1092,2574,3,10,11,2007,New,276000,4056.0,68
1682,160,Residential(LD),24,2308,Northpark Villa,Townhouse End Unit,2Story,6,6,1976,1976,804.0,804,744,1548,3,7,7,2007,WD ,155000,2352.0,65
977,20,Residential(LD),83,13383,Mitchell,Single-family Detached,1Story,5,5,1969,2000,1188.0,1404,0,1404,3,7,3,2009,WD ,160000,2592.0,61
2548,60,Residential(LD),85,9350,North Ames,Single-family Detached,2Story,5,6,1964,1964,720.0,720,720,1440,4,7,7,2006,WD ,157500,2160.0,72
340,20,Residential(LD),76,9892,Mitchell,Single-family Detached,1Story,8,5,1994,1995,1679.0,1803,0,1803,3,6,2,2010,WD ,285000,3482.0,81
1487,90,Residential(LD),67,8777,Edwards,Duplex,1.5Fin,5,7,1900,2003,1272.0,1272,928,2200,4,9,9,2008,WD ,145900,3472.0,42
1423,80,Residential(LD),85,10541,Sawyer West,Single-family Detached,SLvl,7,5,1996,1996,672.0,1302,735,2037,3,8,2,2008,WD ,229000,2709.0,84
1342,20,Residential(MD),99,5940,Brookside,Single-family Detached,1Story,4,7,1946,1950,0.0,896,0,896,2,4,4,2008,ConLD,79000,896.0,88
1949,50,Residential(LD),60,10284,Old Town,Single-family Detached,1.5Fin,4,7,1925,1993,1151.0,845,436,1281,1,6,8,2007,WD ,128500,2432.0,52
2444,60,Residential(LD),84,9660,Northridge,Single-family Detached,2Story,8,5,1998,1998,1044.0,1079,897,1976,3,7,2,2006,WD ,286000,3020.0,94
345,60,Residential(LD),88,10179,Gilbert,Single-family Detached,2Story,6,5,1997,1997,945.0,945,663,1608,3,7,7,2009,WD ,189500,2553.0,74
650,20,Residential(LD),75,9533,North Ames,Single-family Detached,1Story,5,5,1953,1953,0.0,1210,0,1210,2,7,8,2009,ConLD,102900,1210.0,85
192,50,Residential(MD),53,5830,Brookside,Single-family Detached,1.5Fin,5,6,1950,1997,988.0,1030,582,1612,3,7,3,2010,WD ,128500,2600.0,49
1945,50,Residential(LD),75,12099,North Ames,Single-family Detached,1.5Fin,5,6,1953,2004,1216.0,1216,0,1728,3,7,6,2007,WD ,156000,2944.0,52
2277,60,Residential(LD),88,12665,Timberland,Single-family Detached,2Story,8,5,2005,2006,1094.0,1133,1349,2482,4,9,2,2007,WD ,281213,3576.0,78
1266,20,Residential(LD),313,27650,North Ames,Single-family Detached,1Story,7,7,1960,2007,585.0,2069,0,2069,4,9,11,2008,WD ,242000,2654.0,91
674,20,Residential(LD),90,17600,North Ames,Single-family Detached,1Story,6,5,1960,1960,1478.0,1478,0,1478,3,6,12,2009,WD ,157500,2956.0,53
2823,60,Residential(LD),62,7162,Edwards,Single-family Detached,2Story,7,5,2003,2004,796.0,806,918,1724,3,8,5,2006,WD ,196500,2520.0,77
2772,20,Residential(LD),70,8685,College Creek,Single-family Detached,1Story,7,5,1998,1998,1425.0,1425,0,1425,3,5,5,2006,WD ,193000,2850.0,67
2015,50,Residential(MD),52,6240,Brookside,Single-family Detached,1.5Fin,5,8,1939,1952,672.0,899,423,1322,4,7,7,2007,WD ,132000,1994.0,66
2642,70,Residential(MD),58,6451,Old Town,Single-family Detached,2Story,7,7,1900,1970,712.0,848,580,1428,4,7,5,2006,WD ,139900,2140.0,65
144,20,Residential(LD),73,8760,North Ames,Single-family Detached,1Story,6,6,1959,1959,1194.0,1194,0,1194,3,6,4,2010,WD ,148000,2388.0,61
1712,60,Residential(LD),71,12568,Northridge Heights,Single-family Detached,2Story,8,5,2007,2007,895.0,895,923,1818,3,8,8,2007,New,281500,2713.0,103
1708,60,Residential(LD),99,13069,Northridge Heights,Single-family Detached,2Story,8,5,2004,2004,1706.0,1718,1238,2956,5,11,8,2007,WD ,342000,4662.0,73
2890,80,Residential(LD),140,11080,Mitchell,Single-family Detached,SLvl,6,6,1975,1975,1128.0,1210,0,1210,3,6,5,2006,WD ,148000,2338.0,63
1157,50,Residential(LD),70,10759,Sawyer,Single-family Detached,1.5Fin,5,4,1972,1972,1001.0,1001,640,1641,4,5,7,2008,WD ,140000,2642.0,52
2550,20,Residential(LD),69,8973,North Ames,Single-family Detached,1Story,5,7,1958,1991,1008.0,1053,0,1053,3,6,7,2006,WD ,150000,2061.0,72
1104,60,Residential(LD),97,10990,Northridge,Single-family Detached,2Story,7,5,1996,1997,1064.0,1064,1061,2125,4,12,6,2008,WD ,279500,3189.0,87
2183,180,Residential(MD),35,3675,Edwards,Townhouse End Unit,SFoyer,6,5,2005,2005,547.0,1072,0,1072,2,5,5,2007,WD ,140000,1619.0,86
2887,90,Residential(LD),65,8385,Mitchell,Duplex,1Story,6,5,1978,1978,1664.0,1664,0,1664,4,10,10,2006,WD ,145000,3328.0,43
29,120,Residential(HD),26,5858,North Ames,Townhouse End Unit,1Story,7,5,1999,1999,1405.0,1337,0,1337,2,5,6,2010,WD ,184000,2742.0,67
108,120,Residential(LD),40,3880,,Townhouse Inside Unit,1Story,8,6,1978,1978,1226.0,1226,0,1226,1,4,1,2010,WD ,206000,2452.0,84
2286,160,Residential(MD),21,1504,Meadow Village,Townhouse Inside Unit,2Story,4,4,1972,1972,546.0,546,546,1092,3,5,5,2007,WD ,85500,1638.0,52
1533,70,Residential(LD),74,11988,Crawford,Single-family Detached,2Story,6,7,1934,1995,715.0,849,811,1660,3,6,8,2008,WD ,188700,2375.0,79
376,20,Residential(LD),80,10928,Northwest Ames,Single-family Detached,1Story,6,6,1978,1986,1427.0,1671,0,1671,3,7,8,2009,WD ,200000,3098.0,64
