Date,Species,Block,Street,Trap,Latitude,Longitude,WnvPresent,total_mos
2009-09-25,CULEX PIPIENS,67, S KEDZIE AVE,T066,41.77166,-87.703047,0,2
2009-09-25,CULEX PIPIENS/RESTUANS,10, E 67TH ST,T073,41.773215,-87.60088,0,5
2009-09-25,CULEX PIPIENS,10, E 67TH ST,T073,41.773215,-87.60088,0,1
2009-09-25,CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,41.822536,-87.66634300000001,0,1
2009-09-25,CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,41.754676,-87.612922,0,1
2009-09-25,CULEX PIPIENS/RESTUANS,50, S UNION AVE,T082,41.803422999999995,-87.642984,0,4
2009-09-25,CULEX TARSALIS,50, S UNION AVE,T082,41.803422999999995,-87.642984,0,1
2009-09-25,CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,41.798697,-87.736812,0,1
2009-09-25,CULEX PIPIENS/RESTUANS,63, W 64TH ST,T155,41.776156,-87.778927,0,3
2009-09-25,CULEX PIPIENS,63, W 64TH ST,T155,41.776156,-87.778927,0,1
2009-09-25,CULEX PIPIENS,37, S PULASKI RD,T063,41.82561,-87.726549,0,1
2009-09-25,CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,41.673408,-87.599862,0,3
2009-09-25,CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,0,1
2009-09-25,CULEX SALINARIUS,12, S DOTY AVE,T115,41.673408,-87.599862,0,2
2009-09-25,CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,41.726465000000005,-87.585413,0,3
2009-09-25,CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,41.678618,-87.559308,0,24
2009-09-25,CULEX RESTUANS,13, S TORRENCE AVE,T200,41.678618,-87.559308,0,1
2009-09-25,CULEX PIPIENS,13, S TORRENCE AVE,T200,41.678618,-87.559308,0,1
2009-09-25,CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,41.740641,-87.546587,0,3
2009-09-25,CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,41.680946,-87.535198,0,2
2009-09-25,CULEX PIPIENS,24, E 105TH ST,T128,41.704572,-87.56566600000001,0,1
2009-09-25,CULEX PIPIENS/RESTUANS,10, S COTTAGE GROVE,T102,41.750498,-87.605294,0,6
2009-09-25,CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,41.659112,-87.53869300000001,0,6
2009-09-25,CULEX PIPIENS,40, E 130TH ST,T221,41.659112,-87.53869300000001,0,2
2009-09-25,CULEX PIPIENS/RESTUANS,91, W HIGGINS RD,T009,41.992478000000006,-87.862995,0,1
2009-09-25,CULEX RESTUANS,91, W HIGGINS RD,T009,41.992478000000006,-87.862995,0,1
2009-09-25,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,27
2009-09-25,CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,2
2009-09-25,CULEX PIPIENS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,11
2009-09-25,CULEX PIPIENS/RESTUANS,10, W OHARE,T903,41.957799,-87.930995,0,2
2009-09-25,CULEX RESTUANS,10, W OHARE,T903,41.957799,-87.930995,0,2
2009-09-25,CULEX PIPIENS,10, W OHARE,T903,41.957799,-87.930995,0,2
2009-09-25,CULEX PIPIENS/RESTUANS,48, W MONTANA ST,T222,41.925197999999995,-87.746381,0,13
2009-09-25,CULEX RESTUANS,48, W MONTANA ST,T222,41.925197999999995,-87.746381,0,1
2009-09-25,CULEX PIPIENS,48, W MONTANA ST,T222,41.925197999999995,-87.746381,0,2
2009-09-25,CULEX PIPIENS/RESTUANS,51, N MONT CLARE AVE,T223,41.973845000000004,-87.805059,0,39
2009-09-25,CULEX RESTUANS,51, N MONT CLARE AVE,T223,41.973845000000004,-87.805059,0,3
2009-09-25,CULEX PIPIENS,51, N MONT CLARE AVE,T223,41.973845000000004,-87.805059,0,4
2009-09-25,CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,41.743402,-87.731435,0,79
2009-09-25,CULEX RESTUANS,82, S KOSTNER AVE,T225,41.743402,-87.731435,0,2
2009-09-25,CULEX PIPIENS,82, S KOSTNER AVE,T225,41.743402,-87.731435,0,4
2009-09-25,CULEX PIPIENS/RESTUANS,65, E 91ST PL,T227,41.728495,-87.60096300000001,0,5
2009-09-25,CULEX PIPIENS,65, E 91ST PL,T227,41.728495,-87.60096300000001,0,1
2009-09-25,CULEX PIPIENS/RESTUANS,17, W ADDISON ST,T224,41.947227000000005,-87.67145699999999,0,1
2009-09-25,CULEX PIPIENS/RESTUANS,11, S WALLACE ST,T229,41.753411,-87.63981700000001,0,3
2009-09-25,CULEX PIPIENS/RESTUANS,13, N LARAMIE AVE,T230,41.904194,-87.756155,0,2
2009-09-25,CULEX PIPIENS/RESTUANS,39, N SPRINGFIELD AVE,T228,41.951865999999995,-87.72505699999999,0,8
2009-09-25,CULEX PIPIENS,39, N SPRINGFIELD AVE,T228,41.951865999999995,-87.72505699999999,0,2
2009-10-01,CULEX PIPIENS,25, W GRAND AVE,T046,41.891118,-87.65449100000001,0,2
2009-10-01,CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,41.867108,-87.654224,0,11
2009-10-01,CULEX RESTUANS,11, W ROOSEVELT,T048,41.867108,-87.654224,0,1
2009-10-01,CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,41.720848,-87.666014,0,1
2009-10-01,CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,41.944869,-87.832763,0,2
2009-10-01,CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,41.801497999999995,-87.763416,0,1
2009-10-01,CULEX RESTUANS,50, S CENTRAL AVE,T031,41.801497999999995,-87.763416,0,1
2009-10-01,CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,41.868077,-87.666901,0,3
2009-10-01,CULEX RESTUANS,11, S ASHLAND AVE,T090,41.868077,-87.666901,0,1
2009-10-01,CULEX PIPIENS,11, S ASHLAND AVE,T090,41.868077,-87.666901,0,4
2009-10-01,CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,0,2
2009-10-01,CULEX RESTUANS,25, S MILLARD AVE,T152,41.846075,-87.716277,0,1
2009-10-01,CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,41.682587,-87.707973,0,6
2009-10-01,CULEX RESTUANS,35, W 116TH ST,T158,41.682587,-87.707973,0,2
2009-10-01,CULEX RESTUANS,46, N MILWAUKEE AVE,T003,41.964242,-87.757639,0,5
2009-10-01,CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,42.008314,-87.77792099999999,0,1
2009-10-01,CULEX PIPIENS,30, W 18TH ST,T043,41.857402,-87.694991,0,1
2009-10-01,CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,41.923738,-87.785288,0,2
2009-10-01,CULEX RESTUANS,61, W FULLERTON AVE,T013,41.923738,-87.785288,0,15
2009-10-01,CULEX PIPIENS,61, W FULLERTON AVE,T013,41.923738,-87.785288,0,1
2009-10-01,CULEX PIPIENS/RESTUANS,12, W GREENLEAF AVE,T018,42.010412,-87.66214000000001,0,1
2009-10-01,CULEX RESTUANS,12, W GREENLEAF AVE,T018,42.010412,-87.66214000000001,0,1
2009-10-01,CULEX PIPIENS/RESTUANS,33, N RUTHERFORD AVE,T144,41.94016,-87.794896,0,6
2009-10-01,CULEX RESTUANS,33, N RUTHERFORD AVE,T144,41.94016,-87.794896,0,1
2009-10-01,CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,41.903002,-87.68826700000001,0,2
2009-10-01,CULEX RESTUANS,11, S ARTESIAN AVE,T160,41.903002,-87.68826700000001,0,1
2009-10-01,CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,41.704336,-87.70373599999999,0,1
2009-10-01,CULEX PIPIENS,33, W 104TH ST,T095,41.704336,-87.70373599999999,0,1
2009-10-01,CULEX RESTUANS,17, N PULASKI RD,T039,41.911823999999996,-87.726737,0,1
2009-10-01,CULEX PIPIENS,67, S KEDZIE AVE,T066,41.77166,-87.703047,0,1
2009-10-01,CULEX PIPIENS,22, W 69TH ST,T069,41.768388,-87.678649,0,1
2009-10-01,CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,41.822536,-87.66634300000001,0,1
2009-10-01,CULEX PIPIENS/RESTUANS,50, S UNION AVE,T082,41.803422999999995,-87.642984,0,1
2009-10-01,CULEX RESTUANS,50, S UNION AVE,T082,41.803422999999995,-87.642984,0,3
2009-10-01,CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,41.82561,-87.726549,0,9
2009-10-01,CULEX RESTUANS,37, S PULASKI RD,T063,41.82561,-87.726549,0,1
2009-10-01,CULEX PIPIENS,37, S PULASKI RD,T063,41.82561,-87.726549,0,5
2009-10-01,CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,41.673408,-87.599862,0,5
2009-10-01,CULEX RESTUANS,10, S STONY ISLAND AVE,T138,41.726465000000005,-87.585413,0,3
2009-10-01,CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,41.678618,-87.559308,0,6
2009-10-01,CULEX RESTUANS,13, S TORRENCE AVE,T200,41.678618,-87.559308,0,1
2009-10-01,CULEX PIPIENS,13, S TORRENCE AVE,T200,41.678618,-87.559308,0,2
2009-10-01,CULEX TERRITANS,13, S TORRENCE AVE,T200,41.678618,-87.559308,0,1
2009-10-01,CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,41.704572,-87.56566600000001,0,12
2009-10-01,CULEX RESTUANS,24, E 105TH ST,T128,41.704572,-87.56566600000001,0,3
2009-10-01,CULEX PIPIENS,24, E 105TH ST,T128,41.704572,-87.56566600000001,0,1
2009-10-01,CULEX PIPIENS/RESTUANS,10, S COTTAGE GROVE,T102,41.750498,-87.605294,0,3
2009-10-01,CULEX RESTUANS,10, S COTTAGE GROVE,T102,41.750498,-87.605294,0,1
2009-10-01,CULEX PIPIENS,10, S COTTAGE GROVE,T102,41.750498,-87.605294,0,1
2009-10-01,CULEX PIPIENS/RESTUANS,91, W HIGGINS RD,T009,41.992478000000006,-87.862995,0,2
2009-10-01,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,13
2009-10-01,CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,1
2009-10-01,CULEX PIPIENS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,3
2009-10-01,CULEX PIPIENS/RESTUANS,10, W OHARE,T903,41.957799,-87.930995,0,14
2009-10-01,CULEX PIPIENS,10, W OHARE,T903,41.957799,-87.930995,0,3
2009-10-01,CULEX PIPIENS/RESTUANS,48, W MONTANA ST,T222,41.925197999999995,-87.746381,0,1
2009-10-01,CULEX PIPIENS/RESTUANS,51, N MONT CLARE AVE,T223,41.973845000000004,-87.805059,0,6
2009-10-01,CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,41.743402,-87.731435,0,18
2009-10-01,CULEX RESTUANS,82, S KOSTNER AVE,T225,41.743402,-87.731435,0,5
2009-10-01,CULEX PIPIENS,82, S KOSTNER AVE,T225,41.743402,-87.731435,0,4
2009-10-01,CULEX PIPIENS/RESTUANS,11, S WALLACE ST,T229,41.753411,-87.63981700000001,0,1
2009-10-01,CULEX TERRITANS,13, N LARAMIE AVE,T230,41.904194,-87.756155,0,1
2009-10-01,CULEX PIPIENS/RESTUANS,39, N SPRINGFIELD AVE,T228,41.951865999999995,-87.72505699999999,0,1
2011-06-10,CULEX TERRITANS,11, W CHICAGO,T049,41.896282,-87.655232,0,1
2011-06-10,CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,41.720848,-87.666014,0,1
2011-06-10,CULEX RESTUANS,75, N OAKLEY AVE,T148,42.01743,-87.68776899999999,0,2
2011-06-10,CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,41.986921,-87.689778,0,1
2011-06-10,CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,41.801497999999995,-87.763416,0,4
2011-06-10,CULEX RESTUANS,50, S CENTRAL AVE,T031,41.801497999999995,-87.763416,0,11
2011-06-10,CULEX TERRITANS,50, S CENTRAL AVE,T031,41.801497999999995,-87.763416,0,1
2011-06-10,CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,41.868077,-87.666901,0,3
2011-06-10,CULEX RESTUANS,11, S ASHLAND AVE,T090,41.868077,-87.666901,0,1
2011-06-10,CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,0,1
2011-06-10,CULEX TERRITANS,25, S MILLARD AVE,T152,41.846075,-87.716277,0,1
2011-06-10,CULEX RESTUANS,37, N KEDVALE AVE,T218,41.948167,-87.730698,0,1
2011-06-10,CULEX TERRITANS,45, N CAMPBELL AVE,T220,41.963976,-87.69181,0,1
2011-06-10,CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,41.964242,-87.757639,0,3
2011-06-10,CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,41.868142,-87.696269,0,17
2011-06-10,CULEX RESTUANS,11, S CALIFORNIA,T047,41.868142,-87.696269,0,16
2011-06-10,CULEX TERRITANS,11, S CALIFORNIA,T047,41.868142,-87.696269,0,2
2011-06-10,CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,41.923738,-87.785288,0,1
2011-06-10,CULEX RESTUANS,61, W FULLERTON AVE,T013,41.923738,-87.785288,0,1
2011-06-10,CULEX RESTUANS,12, W GREENLEAF AVE,T018,42.010412,-87.66214000000001,0,5
2011-06-10,CULEX SALINARIUS,12, W GREENLEAF AVE,T018,42.010412,-87.66214000000001,0,1
2011-06-10,CULEX TERRITANS,12, W GREENLEAF AVE,T018,42.010412,-87.66214000000001,0,1
2011-06-10,CULEX PIPIENS/RESTUANS,33, N RUTHERFORD AVE,T144,41.94016,-87.794896,0,3
2011-06-10,CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,41.903002,-87.68826700000001,0,1
2011-06-10,CULEX RESTUANS,60, W MONTROSE DR,T017,41.960615999999995,-87.777189,0,2
2011-06-10,CULEX RESTUANS,33, W 104TH ST,T095,41.704336,-87.70373599999999,0,2
2011-06-10,CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,41.77166,-87.703047,0,4
2011-06-10,CULEX RESTUANS,67, S KEDZIE AVE,T066,41.77166,-87.703047,0,4
2011-06-10,CULEX RESTUANS,10, E 67TH ST,T073,41.773215,-87.60088,0,4
2011-06-10,CULEX RESTUANS,39, S ASHLAND AVE,T074,41.822536,-87.66634300000001,0,1
2011-06-10,CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,41.673408,-87.599862,0,2
2011-06-10,CULEX RESTUANS,37, E 118TH ST,T212,41.680946,-87.535198,0,1
2011-06-10,CULEX RESTUANS,58, N PULASKI RD,T027,41.984809000000006,-87.728492,0,1
2011-06-10,CULEX SALINARIUS,58, N PULASKI RD,T027,41.984809000000006,-87.728492,0,1
2011-06-10,CULEX TERRITANS,58, N PULASKI RD,T027,41.984809000000006,-87.728492,0,1
2011-06-10,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,47
2011-06-10,CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,249
2011-06-10,CULEX PIPIENS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,7
2011-06-10,CULEX SALINARIUS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,4
2011-06-10,CULEX TERRITANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,1
2011-06-10,CULEX PIPIENS,10, W OHARE,T903,41.957799,-87.930995,0,1
2011-06-10,CULEX PIPIENS/RESTUANS,51, N MONT CLARE AVE,T223,41.973845000000004,-87.805059,0,2
2011-06-10,CULEX RESTUANS,13, N LARAMIE AVE,T230,41.904194,-87.756155,0,4
2011-06-10,CULEX PIPIENS/RESTUANS,17, N ASHLAND AVE,T232,41.912563,-87.66805500000001,0,6
2011-06-10,CULEX RESTUANS,17, N ASHLAND AVE,T232,41.912563,-87.66805500000001,0,5
2011-06-17,CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,41.95469,-87.800991,0,14
2011-06-17,CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,41.891118,-87.65449100000001,0,2
2011-06-17,CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,41.867108,-87.654224,0,6
2011-06-17,CULEX RESTUANS,11, W ROOSEVELT,T048,41.867108,-87.654224,0,7
2011-06-17,CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,0,20
2011-06-17,CULEX RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,0,8
2011-06-17,CULEX RESTUANS,17, W 95TH ST,T094,41.720848,-87.666014,0,2
2011-06-17,CULEX RESTUANS,75, N OAKLEY AVE,T148,42.01743,-87.68776899999999,0,2
2011-06-17,CULEX RESTUANS,89, S CARPENTER ST,T159,41.732984,-87.649642,0,7
2011-06-17,CULEX RESTUANS,36, N PITTSBURGH AVE,T011,41.944869,-87.832763,0,2
2011-06-17,CULEX RESTUANS,58, N WESTERN AVE,T028,41.986921,-87.689778,0,9
2011-06-17,CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,41.801497999999995,-87.763416,0,3
2011-06-17,CULEX RESTUANS,50, S CENTRAL AVE,T031,41.801497999999995,-87.763416,0,9
2011-06-17,CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,41.868077,-87.666901,0,2
2011-06-17,CULEX RESTUANS,11, S ASHLAND AVE,T090,41.868077,-87.666901,0,8
2011-06-17,CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,41.662014,-87.72460799999999,0,33
2011-06-17,CULEX RESTUANS,42, W 127TH PL,T135,41.662014,-87.72460799999999,0,34
2011-06-17,CULEX RESTUANS,43, N ASHLAND AVE OVERPASS,T145,41.878114000000004,-87.629798,0,2
2011-06-17,CULEX PIPIENS/RESTUANS,28, N FRANCISCO AVE,T147,41.932094,-87.700117,0,2
2011-06-17,CULEX RESTUANS,28, N FRANCISCO AVE,T147,41.932094,-87.700117,0,3
2011-06-17,CULEX SALINARIUS,28, N FRANCISCO AVE,T147,41.932094,-87.700117,0,1
2011-06-17,CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,0,23
2011-06-17,CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,0,4
2011-06-17,CULEX PIPIENS/RESTUANS,25, S MILLARD AVE,T152,41.846075,-87.716277,0,1
2011-06-17,CULEX RESTUANS,25, S MILLARD AVE,T152,41.846075,-87.716277,0,1
2011-06-17,CULEX PIPIENS/RESTUANS,37, N KEDVALE AVE,T218,41.948167,-87.730698,0,15
2011-06-17,CULEX RESTUANS,37, N KEDVALE AVE,T218,41.948167,-87.730698,0,2
2011-06-17,CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,41.963976,-87.69181,0,2
2011-06-17,CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,41.964242,-87.757639,0,3
2011-06-17,CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,42.008314,-87.77792099999999,0,11
2011-06-17,CULEX RESTUANS,70, N MOSELL AVE,T008,42.008314,-87.77792099999999,0,43
2011-06-17,CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,41.868142,-87.696269,0,16
2011-06-17,CULEX RESTUANS,11, S CALIFORNIA,T047,41.868142,-87.696269,0,21
2011-06-17,CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,41.923738,-87.785288,0,4
2011-06-17,CULEX RESTUANS,61, W FULLERTON AVE,T013,41.923738,-87.785288,0,1
2011-06-17,CULEX PIPIENS/RESTUANS,33, N RUTHERFORD AVE,T144,41.94016,-87.794896,0,1
2011-06-17,CULEX RESTUANS,33, N RUTHERFORD AVE,T144,41.94016,-87.794896,0,7
2011-06-17,CULEX RESTUANS,60, W MONTROSE DR,T017,41.960615999999995,-87.777189,0,3
2011-06-17,CULEX RESTUANS,33, W 104TH ST,T095,41.704336,-87.70373599999999,0,4
2011-06-17,CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,41.911823999999996,-87.726737,0,4
2011-06-17,CULEX RESTUANS,17, N PULASKI RD,T039,41.911823999999996,-87.726737,0,2
2011-06-17,CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,41.801179,-87.679447,0,6
2011-06-17,CULEX RESTUANS,22, W 51ST ST,T061,41.801179,-87.679447,0,2
2011-06-17,CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,41.778296999999995,-87.752411,0,7
2011-06-17,CULEX RESTUANS,67, S KEDZIE AVE,T066,41.77166,-87.703047,0,3
2011-06-17,CULEX PIPIENS/RESTUANS,22, W 69TH ST,T069,41.768388,-87.678649,0,1
2011-06-17,CULEX PIPIENS/RESTUANS,10, E 67TH ST,T073,41.773215,-87.60088,0,2
2011-06-17,CULEX RESTUANS,10, E 67TH ST,T073,41.773215,-87.60088,0,2
2011-06-17,CULEX RESTUANS,39, S ASHLAND AVE,T074,41.822536,-87.66634300000001,0,3
2011-06-17,CULEX RESTUANS,71, S SOUTH SHORE DR,T079,41.766202,-87.562889,0,1
2011-06-17,CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,41.754676,-87.612922,0,3
2011-06-17,CULEX RESTUANS,77, S EBERHART AVE,T080,41.754676,-87.612922,0,1
2011-06-17,CULEX RESTUANS,50, S UNION AVE,T082,41.803422999999995,-87.642984,0,1
2011-06-17,CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,41.798697,-87.736812,0,19
2011-06-17,CULEX RESTUANS,52, S KOLMAR,T114,41.798697,-87.736812,0,41
2011-06-17,CULEX PIPIENS/RESTUANS,63, W 64TH ST,T155,41.776156,-87.778927,0,1
2011-06-17,CULEX RESTUANS,37, S PULASKI RD,T063,41.82561,-87.726549,0,15
2011-06-17,CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,41.673408,-87.599862,0,7
2011-06-17,CULEX RESTUANS,12, S DOTY AVE,T115,41.673408,-87.599862,0,31
2011-06-17,CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,0,1
2011-06-17,CULEX RESTUANS,10, S STONY ISLAND AVE,T138,41.726465000000005,-87.585413,0,3
2011-06-17,CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,41.678618,-87.559308,0,2
2011-06-17,CULEX RESTUANS,13, S TORRENCE AVE,T200,41.678618,-87.559308,0,4
2011-06-17,CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,41.680946,-87.535198,0,2
2011-06-17,CULEX RESTUANS,37, E 118TH ST,T212,41.680946,-87.535198,0,9
2011-06-17,CULEX TERRITANS,37, E 118TH ST,T212,41.680946,-87.535198,0,1
2011-06-17,CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,41.704572,-87.56566600000001,0,1
2011-06-17,CULEX RESTUANS,24, E 105TH ST,T128,41.704572,-87.56566600000001,0,3
2011-06-17,CULEX PIPIENS/RESTUANS,58, N PULASKI RD,T027,41.984809000000006,-87.728492,0,5
2011-06-17,CULEX RESTUANS,58, N PULASKI RD,T027,41.984809000000006,-87.728492,0,24
2011-06-17,CULEX TERRITANS,58, N PULASKI RD,T027,41.984809000000006,-87.728492,0,1
2011-06-17,CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,41.659112,-87.53869300000001,0,2
2011-06-17,CULEX RESTUANS,40, E 130TH ST,T221,41.659112,-87.53869300000001,0,1
2011-06-17,CULEX PIPIENS/RESTUANS,91, W HIGGINS RD,T009,41.992478000000006,-87.862995,0,9
2011-06-17,CULEX RESTUANS,91, W HIGGINS RD,T009,41.992478000000006,-87.862995,0,4
2011-06-17,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,16
2011-06-17,CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,116
2011-06-17,CULEX PIPIENS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,4
2011-06-17,CULEX SALINARIUS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,26
2011-06-17,CULEX PIPIENS/RESTUANS,10, W OHARE,T903,41.957799,-87.930995,0,2
2011-06-17,CULEX RESTUANS,10, W OHARE,T903,41.957799,-87.930995,0,13
2011-06-17,CULEX PIPIENS/RESTUANS,48, W MONTANA ST,T222,41.925197999999995,-87.746381,0,2
2011-06-17,CULEX RESTUANS,48, W MONTANA ST,T222,41.925197999999995,-87.746381,0,2
2011-06-17,CULEX RESTUANS,51, N MONT CLARE AVE,T223,41.973845000000004,-87.805059,0,33
2011-06-17,CULEX RESTUANS,82, S KOSTNER AVE,T225,41.743402,-87.731435,0,1
2011-06-17,CULEX PIPIENS/RESTUANS,17, W ADDISON ST,T224,41.947227000000005,-87.67145699999999,0,2
2011-06-17,CULEX RESTUANS,17, W ADDISON ST,T224,41.947227000000005,-87.67145699999999,0,5
2011-06-17,CULEX RESTUANS,90, W GARFIELD BLVD,T226,41.793818,-87.654234,0,3
2011-06-17,CULEX PIPIENS/RESTUANS,13, N LARAMIE AVE,T230,41.904194,-87.756155,0,16
2011-06-17,CULEX RESTUANS,13, N LARAMIE AVE,T230,41.904194,-87.756155,0,10
2011-06-17,CULEX PIPIENS/RESTUANS,51, W 72ND ST,T035,41.763733,-87.742302,0,1
2011-06-17,CULEX RESTUANS,51, W 72ND ST,T035,41.763733,-87.742302,0,6
2011-06-17,CULEX PIPIENS/RESTUANS,58, N RIDGE AVE,T231,41.98728,-87.666066,0,1
2011-06-17,CULEX PIPIENS/RESTUANS,17, N ASHLAND AVE,T232,41.912563,-87.66805500000001,0,4
2011-06-17,CULEX RESTUANS,17, N ASHLAND AVE,T232,41.912563,-87.66805500000001,0,2
2011-06-17,CULEX PIPIENS/RESTUANS,42, W 65TH ST,T235,41.776428,-87.627096,0,3
2011-06-24,CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,41.95469,-87.800991,0,4
2011-06-24,CULEX RESTUANS,41, N OAK PARK AVE,T002,41.95469,-87.800991,0,5
2011-06-24,CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,0,13
2011-06-24,CULEX RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,0,37
2011-06-24,CULEX TERRITANS,22, N CANNON DR,T054,41.921965,-87.632085,0,1
2011-06-24,CULEX PIPIENS/RESTUANS,89, S CARPENTER ST,T159,41.732984,-87.649642,0,1
2011-06-24,CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,41.944869,-87.832763,0,8
2011-06-24,CULEX RESTUANS,36, N PITTSBURGH AVE,T011,41.944869,-87.832763,0,9
2011-06-24,CULEX SALINARIUS,36, N PITTSBURGH AVE,T011,41.944869,-87.832763,0,1
2011-06-24,CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,41.986921,-87.689778,0,15
2011-06-24,CULEX RESTUANS,58, N WESTERN AVE,T028,41.986921,-87.689778,0,19
2011-06-24,CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,41.906638,-87.701431,0,9
2011-06-24,CULEX RESTUANS,14, N HUMBOLDT DR,T033,41.906638,-87.701431,0,9
2011-06-24,CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,41.723195000000004,-87.64997,0,4
